fips,pm25,poverty,pop_density,med_house_value,pct_blk,med_household_income,pct_owner_occ,pct_hispanic,education,population,pct_asian,pct_native,pct_white,confirmed_covid_cases,covid_deaths,covid_recoveries,days_since_state_of_emergency,days_since_closing_K-12,days_since_closing_day_cares,days_since_banning_visitors_to_nursing_homes,days_since_shelter_in_place,days_since_closing_non-essential_businesses,religious_gatherings_exempt,liquor_stores_open,firearms_sellers_open,days_since_closing_restaurants_except_takeout,days_since_closing_gyms,days_since_closing_movie_theaters,froze_evictions,order_freezing_utility_shutoffs
1021,0.6672638688141584,0.3081507252769926,0.0008769782311731928,0.07038934426229508,0.0944229455952652,0.21531702274293588,0.7484926273058321,0.0777600728431596,0.4183343288841921,0.004309128257173908,0.00432506259959026,0.00279990894605054,0.833120874117915,0.0003392245327182062,5.244663554832957e-05,0.0,0.3157894736842106,0.9636363636363636,0.9272727272727272,0.8387096774193548,0.6923076923076923,0.826923076923077,0,1,1,0.9285714285714285,0.7818181818181817,0.7818181818181817,0,0
1023,0.6006866588893369,0.37772820750484487,0.00019565721801253333,0.04272540983606557,0.427533460803059,0.12660234321157823,0.796822429906542,0.00558317399617591,0.43287123845266484,0.0012534619496012628,0.0009942638623326961,0.000688336520076482,0.567495219885277,0.0003053020794463856,0.0,0.0,0.3157894736842106,0.9636363636363636,0.9272727272727272,0.8387096774193548,0.6923076923076923,0.826923076923077,0,1,1,0.9285714285714285,0.7818181818181817,0.7818181818181817,0,0
1025,0.611523645240507,0.4376064118956736,0.0002703029348563314,0.06895491803278689,0.458153934473285,0.13731047553411438,0.674716819833298,0.00196826177881658,0.43473542915868324,0.0023737243793942224,0.0050436708082174896,0.00102513634313364,0.5304055439373441,0.00024311091511471444,5.244663554832957e-05,0.0,0.3157894736842106,0.9636363636363636,0.9272727272727272,0.8387096774193548,0.6923076923076923,0.826923076923077,0,1,1,0.9285714285714285,0.7818181818181817,0.7818181818181817,0,0
1027,0.6137278245239987,0.3057228262285331,0.0003044226040762706,0.07038934426229508,0.14777993721034502,0.1812284631288766,0.723644003055768,0.0310210793840634,0.5126370248990253,0.001283468978970717,0.0013454925997907,0.0115861862759755,0.830168934070863,0.0001356898130872825,5.244663554832957e-05,0.0,0.3157894736842106,0.9636363636363636,0.9272727272727272,0.8387096774193548,0.6923076923076923,0.826923076923077,0,1,1,0.9285714285714285,0.7818181818181817,0.7818181818181817,0,0
1029,0.6223640403932466,0.3077132370648396,0.00036714870194698895,0.08043032786885246,0.0263087428035882,0.17229496898690558,0.756549074397485,0.0242334984603026,0.5162879672907676,0.0014379606153283036,0.000200830097737314,0.00261079127058509,0.9417592716561791,7.349864875561135e-05,5.244663554832957e-05,0.0,0.3157894736842106,0.9636363636363636,0.9272727272727272,0.8387096774193548,0.6923076923076923,0.826923076923077,0,1,1,0.9285714285714285,0.7818181818181817,0.7818181818181817,0,0
1031,0.6198381146890645,0.24157802193514144,0.0010453481243626976,0.11844262295081968,0.17214553111839,0.2840024121295658,0.6479357218656829,0.0691974730931212,0.3576661044520736,0.0050378138086605235,0.0129854936827328,0.0120301045078771,0.758910466385899,0.0007576014564039938,0.0,0.0,0.3157894736842106,0.9636363636363636,0.9272727272727272,0.8387096774193548,0.6923076923076923,0.826923076923077,0,1,1,0.9285714285714285,0.7818181818181817,0.7818181818181817,0,0
1033,0.6251767078192959,0.26458091686076574,0.0012729664017578413,0.0819672131147541,0.15808789797229097,0.23578566505858026,0.727051699619249,0.0247545646389577,0.3653614668834987,0.005355412961095638,0.00489953206716212,0.0067345628039269705,0.794348105330764,0.00023745717290274434,0.00010489327109665915,0.0,0.3157894736842106,0.9636363636363636,0.9272727272727272,0.8387096774193548,0.6923076923076923,0.826923076923077,0,1,1,0.9285714285714285,0.7818181818181817,0.7818181818181817,0,0
1035,0.5912130862740331,0.37740518647694926,0.00020128224077524114,0.044159836065573776,0.47714559693143704,0.11189696760854581,0.766069086139047,0.00839060252517181,0.4584746436428543,0.0011979043803726694,0.00143838900431517,0.00447498801342496,0.50894997602685,5.0883679907730926e-05,0.0,0.0,0.3157894736842106,0.9636363636363636,0.9272727272727272,0.8387096774193548,0.6923076923076923,0.826923076923077,0,1,1,0.9285714285714285,0.7818181818181817,0.7818181818181817,0,0
1037,0.6532767104551419,0.2207841613173514,0.00022845325732440255,0.05573770491803279,0.34205435283279606,0.15603893866299104,0.819887886912016,0.00460617227084293,0.448249898114109,0.00103360846709239,0.0,0.000829111008751727,0.657116536158452,0.0001752660085710732,5.244663554832957e-05,0.0,0.3157894736842106,0.9636363636363636,0.9272727272727272,0.8387096774193548,0.6923076923076923,0.826923076923077,0,1,1,0.9285714285714285,0.7818181818181817,0.7818181818181817,0,0
1039,0.5983141492453476,0.3033594803968026,0.000500016658795605,0.06352459016393443,0.129206714679661,0.17585286009648518,0.7402718550106608,0.0161709191186314,0.373673858980368,0.0036575894907658565,0.00425691413884501,0.00155283660410699,0.8466707718668841,0.0002600721417506247,5.244663554832957e-05,0.0,0.3157894736842106,0.9636363636363636,0.9272727272727272,0.8387096774193548,0.6923076923076923,0.826923076923077,0,1,1,0.9285714285714285,0.7818181818181817,0.7818181818181817,0,0
1041,0.6023494983518046,0.25420769378750185,0.00031304749135179226,0.0471311475409836,0.230652722683015,0.16905582356995172,0.738109452736318,0.0198341146772449,0.5030539681209053,0.0013316980987823483,0.0135593220338983,0.00786152181752615,0.716768842408943,0.0001469972975112227,0.0,0.0,0.3157894736842106,0.9636363636363636,0.9272727272727272,0.8387096774193548,0.6923076923076923,0.826923076923077,0,1,1,0.9285714285714285,0.7818181818181817,0.7818181818181817,0,0
1043,0.6354057958819079,0.25636742628022646,0.0015517515677055706,0.09282786885245901,0.0121244517876885,0.19271192281185387,0.7458184184835671,0.0430430187212227,0.4181912005441494,0.008110315743272136,0.00405768226161117,0.00422776475161882,0.952364754048571,0.000327917048294266,0.0,0.0,0.3157894736842106,0.9636363636363636,0.9272727272727272,0.8387096774193548,0.6923076923076923,0.826923076923077,0,1,1,0.9285714285714285,0.7818181818181817,0.7818181818181817,0,0
1045,0.6183788021782083,0.3046211059108823,0.0012153157707945074,0.07848360655737706,0.19792914424931501,0.22201929703652654,0.601981788966256,0.0623286975941529,0.3338149814157556,0.004836479515894515,0.0128514871586641,0.0076540452745914095,0.7286366866307991,0.0001922272352069835,0.0,0.0,0.3157894736842106,0.9636363636363636,0.9272727272727272,0.8387096774193548,0.6923076923076923,0.826923076923077,0,1,1,0.9285714285714285,0.7818181818181817,0.7818181818181817,0,0
1047,0.687969453225102,0.5452459462119438,0.0005646229822117509,0.05030737704918033,0.704739064178471,0.09832873880082701,0.5978819784524979,0.0102925379100152,0.44135152273571243,0.003922800133179713,0.0055959429413675104,0.000249818881311049,0.281221114691848,0.000384454470413967,0.00015733990664498873,0.0,0.3157894736842106,0.9636363636363636,0.9272727272727272,0.8387096774193548,0.6923076923076923,0.826923076923077,0,1,1,0.9285714285714285,0.7818181818181817,0.7818181818181817,0,0
1049,0.5783361913502151,0.3745155896957761,0.0012686108532337455,0.0709016393442623,0.0141011235955056,0.16406788421778082,0.7119240777590691,0.143539325842697,0.5859630881368489,0.007009760900424792,0.0019662921348314604,0.0131179775280899,0.8563483146067421,0.0005597204789850402,0.00010489327109665915,0.0,0.3157894736842106,0.9636363636363636,0.9272727272727272,0.8387096774193548,0.6923076923076923,0.826923076923077,0,1,1,0.9285714285714285,0.7818181818181817,0.7818181818181817,0,0
1051,0.6886241797881519,0.190099631883063,0.0018195027957668237,0.13073770491803277,0.21427867802787803,0.3373449345279118,0.7370552105136741,0.0288996699995075,0.35642917943078745,0.008001280299919764,0.00482687287592967,0.0025735113037482103,0.748953356646801,0.0006841028076483824,0.00015733990664498873,0.0,0.3157894736842106,0.9636363636363636,0.9272727272727272,0.8387096774193548,0.6923076923076923,0.826923076923077,0,1,1,0.9285714285714285,0.7818181818181817,0.7818181818181817,0,0
1053,0.5982250375582195,0.4118632928608031,0.0005450906371806775,0.06629098360655739,0.319331333047578,0.1276016540317023,0.687890974084004,0.0224496356622375,0.42519947065310426,0.0036553117294605844,0.003616588084012,0.0384965709387055,0.618704457779683,0.0001752660085710732,0.00010489327109665915,0.0,0.3157894736842106,0.9636363636363636,0.9272727272727272,0.8387096774193548,0.6923076923076923,0.826923076923077,0,1,1,0.9285714285714285,0.7818181818181817,0.7818181818181817,0,0
1055,0.6955731529731964,0.2832891818533717,0.0026659925055620166,0.07827868852459018,0.157491329816688,0.2053325292901447,0.719034479201589,0.0376922254927676,0.36520593495129516,0.01015297246860007,0.00717900892761733,0.007295582820893929,0.80348555940897,0.0008593688162194556,0.0005244663554832957,0.0,0.3157894736842106,0.9636363636363636,0.9272727272727272,0.8387096774193548,0.6923076923076923,0.826923076923077,0,1,1,0.9285714285714285,0.7818181818181817,0.7818181818181817,0,0
1057,0.6202578988131092,0.33611953513501097,0.00036371399594798944,0.05153688524590164,0.119264395538137,0.14877670572019294,0.779041312796891,0.0171842025927042,0.39177728268555057,0.0016010681314058322,0.00651190835091951,0.0,0.8498643352426891,3.392245327182062e-05,0.0,0.0,0.3157894736842106,0.9636363636363636,0.9272727272727272,0.8387096774193548,0.6923076923076923,0.826923076923077,0,1,1,0.9285714285714285,0.7818181818181817,0.7818181818181817,0,0
